conv_id,turn,annotator_id,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,8,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,9,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,10,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,11,gpt_pass_1,2.0,1.0,2.0,2.0,2.0,2.0,2.0,mixed,clarify,explore,accommodation
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,12,gpt_pass_1,1.0,3.0,0.0,4.0,3.0,3.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,13,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,assert,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,14,gpt_pass_1,1.0,4.0,1.0,4.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,15,gpt_pass_1,2.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,synthesize,synthesize,synthesis
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,16,gpt_pass_1,1.0,3.0,1.0,4.0,3.0,0.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,17,gpt_pass_1,2.0,3.0,2.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,accommodation
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,18,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,19,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,20,gpt_pass_1,1.0,3.0,0.0,3.0,1.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,21,gpt_pass_1,2.0,1.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,22,gpt_pass_1,0.0,4.0,0.0,3.0,3.0,0.0,0.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,23,gpt_pass_1,2.0,2.0,2.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,24,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,25,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,assert,defend,agreement
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,26,gpt_pass_1,1.0,4.0,2.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,27,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,28,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,29,gpt_pass_1,1.0,1.0,2.0,3.0,2.0,1.0,2.0,mixed,clarify,defend,synthesis
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,30,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__opp_sup__s0__de775c4b2e,31,gpt_pass_1,2.0,2.0,1.0,3.0,1.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,0,gpt_pass_1,1.0,3.0,0.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,1,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,2,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,2.0,3.0,neutral,clarify,clarify,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,3,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,4,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,5,gpt_pass_1,0.0,4.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,6,gpt_pass_1,1.0,3.0,2.0,2.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,7,gpt_pass_1,0.0,4.0,0.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,8,gpt_pass_1,2.0,1.0,2.0,3.0,3.0,1.0,3.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,9,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,10,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,11,gpt_pass_1,0.0,4.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,12,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,13,gpt_pass_1,0.0,3.0,0.0,3.0,2.0,0.0,0.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,14,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,15,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,16,gpt_pass_1,2.0,3.0,2.0,2.0,3.0,2.0,1.0,mixed,synthesize,explore,agreement
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,17,gpt_pass_1,1.0,4.0,1.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,18,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,19,gpt_pass_1,1.0,3.0,0.0,2.0,2.0,3.0,1.0,negative,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,20,gpt_pass_1,3.0,1.0,3.0,2.0,2.0,1.0,2.0,mixed,assert,defend,agreement
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,21,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,22,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,23,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,clarify,challenge,uncertain
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,24,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,25,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,26,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,clarify,clarify,synthesis
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,27,gpt_pass_1,1.0,3.0,0.0,3.0,3.0,3.0,1.0,negative,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,28,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,29,gpt_pass_1,0.0,4.0,0.0,3.0,3.0,0.0,0.0,mixed,assert,challenge,escalation
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,30,gpt_pass_1,2.0,2.0,2.0,2.0,2.0,1.0,3.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,31,gpt_pass_1,1.0,3.0,1.0,3.0,1.0,2.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,0,gpt_pass_1,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,1,gpt_pass_1,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,2,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,3,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,4,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,5,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,6,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,7,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,1.0,1.0,mixed,synthesize,explore,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,8,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,2.0,negative,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,9,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,synthesize,explore,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,10,gpt_pass_1,1.0,2.0,0.0,2.0,2.0,1.0,2.0,neutral,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,11,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,clarify,challenge,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,12,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,13,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,clarify,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,14,gpt_pass_1,1.0,2.0,2.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,15,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,16,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,0.0,2.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,17,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,clarify,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,18,gpt_pass_1,2.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,19,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,20,gpt_pass_1,1.0,3.0,2.0,3.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,21,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,clarify,defend,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,22,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,23,gpt_pass_1,2.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,24,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,25,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,clarify,challenge,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,26,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,27,gpt_pass_1,1.0,1.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,28,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,29,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,30,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,31,gpt_pass_1,2.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,uncertain
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,0,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,1,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,2,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,3,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,4,gpt_pass_1,2.0,2.0,2.0,3.0,2.0,1.0,1.0,mixed,synthesize,defend,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,5,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,6,gpt_pass_1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,neutral,other,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,7,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,8,gpt_pass_1,1.0,1.0,0.0,1.0,3.0,0.0,1.0,positive,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,9,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,10,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,synthesize,persuade,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,11,gpt_pass_1,1.0,3.0,0.0,2.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,12,gpt_pass_1,2.0,2.0,1.0,2.0,2.0,2.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,13,gpt_pass_1,1.0,3.0,0.0,2.0,3.0,4.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,14,gpt_pass_1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,positive,clarify,explore,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,15,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,16,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,17,gpt_pass_1,1.0,4.0,0.0,2.0,3.0,4.0,0.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,18,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,neutral,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,19,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,20,gpt_pass_1,2.0,1.0,1.0,1.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,21,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,3.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,22,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,persuade,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,23,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,24,gpt_pass_1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,25,gpt_pass_1,1.0,3.0,0.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,26,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,27,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,28,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,29,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,negative,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,30,gpt_pass_1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,31,gpt_pass_1,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,0,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,1,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,0.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,2,gpt_pass_1,1.0,3.0,1.0,2.0,3.0,1.0,0.0,mixed,assert,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,3,gpt_pass_1,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,4,gpt_pass_1,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,5,gpt_pass_1,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,6,gpt_pass_1,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,7,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,8,gpt_pass_1,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,9,gpt_pass_1,1.0,3.0,2.0,4.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,10,gpt_pass_1,2.0,2.0,2.0,2.0,3.0,2.0,1.0,mixed,assert,defend,escalation
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,11,gpt_pass_1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,12,gpt_pass_1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,13,gpt_pass_1,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,clarify,challenge,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,14,gpt_pass_1,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,15,gpt_pass_1,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,16,gpt_pass_1,1.0,3.0,2.0,4.0,2.0,1.0,1.0,mixed,rebut,defend,uncertain
