conv_id,turn,perceived_persona_warmth,perceived_persona_dominance,perceived_persona_curiosity,perceived_persona_structure,perceived_persona_stability,perceived_persona_deference,perceived_persona_humility,emotional_tone,realized_move,apparent_objective,response_implied_expected_reaction
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,8,2.0,1.0,2.0,3.0,3.0,1.0,3.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,9,1.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,10,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,11,0.0,4.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,12,2.0,2.0,2.0,3.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,13,0.0,3.0,0.0,3.0,2.0,0.0,0.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,14,2.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,15,2.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,16,2.0,3.0,2.0,2.0,3.0,2.0,1.0,mixed,synthesize,explore,agreement
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,17,1.0,4.0,1.0,3.0,3.0,0.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,18,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,19,1.0,3.0,0.0,2.0,2.0,3.0,1.0,negative,assert,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,20,3.0,1.0,3.0,2.0,2.0,1.0,2.0,mixed,assert,defend,agreement
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,21,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,22,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,23,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,clarify,challenge,uncertain
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,24,2.0,2.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,25,1.0,2.0,1.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,26,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,clarify,clarify,synthesis
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,27,1.0,3.0,0.0,3.0,3.0,3.0,1.0,negative,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,28,1.0,3.0,2.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,29,0.0,4.0,0.0,3.0,3.0,0.0,0.0,mixed,assert,challenge,escalation
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,30,2.0,2.0,2.0,2.0,2.0,1.0,3.0,mixed,clarify,defend,clarification
q1__social_media__self_play__llama3_8b__llama3_8b__sup_opp__s0__7c7d84d19b,31,1.0,3.0,1.0,3.0,1.0,2.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,1,2.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,clarify,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,2,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,3,2.0,2.0,2.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,4,1.0,2.0,1.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,5,1.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,6,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,7,1.0,2.0,2.0,2.0,2.0,1.0,1.0,mixed,synthesize,explore,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,8,1.0,2.0,1.0,2.0,3.0,1.0,2.0,negative,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,9,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,synthesize,explore,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,10,1.0,2.0,0.0,2.0,2.0,1.0,2.0,neutral,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,11,1.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,clarify,challenge,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,12,1.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,13,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,clarify,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,14,1.0,2.0,2.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,15,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,16,1.0,3.0,1.0,2.0,2.0,0.0,2.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,17,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,clarify,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,18,2.0,4.0,1.0,2.0,3.0,0.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,19,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,20,1.0,3.0,2.0,3.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,21,1.0,2.0,1.0,2.0,3.0,1.0,1.0,neutral,clarify,defend,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,22,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,23,2.0,2.0,1.0,2.0,3.0,2.0,1.0,mixed,assert,defend,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,24,1.0,3.0,1.0,3.0,2.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,25,2.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,clarify,challenge,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,26,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,27,1.0,1.0,1.0,3.0,2.0,2.0,2.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,28,2.0,3.0,1.0,3.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,29,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,30,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__opp_sup__s0__53010ab7a4,31,2.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,uncertain
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,1,1.0,2.0,1.0,2.0,3.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,2,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,3,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,assert,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,4,2.0,2.0,2.0,3.0,2.0,1.0,1.0,mixed,synthesize,defend,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,5,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,6,1.0,1.0,1.0,1.0,2.0,1.0,1.0,neutral,other,explore,clarification
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,7,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,8,1.0,1.0,0.0,1.0,3.0,0.0,1.0,positive,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,9,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,10,1.0,2.0,1.0,2.0,2.0,1.0,2.0,mixed,synthesize,persuade,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,11,1.0,3.0,0.0,2.0,2.0,1.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,12,2.0,2.0,1.0,2.0,2.0,2.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,13,1.0,3.0,0.0,2.0,3.0,4.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,14,1.0,1.0,2.0,1.0,2.0,1.0,1.0,positive,clarify,explore,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,15,1.0,2.0,1.0,3.0,3.0,2.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,16,1.0,2.0,1.0,3.0,3.0,1.0,2.0,mixed,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,17,1.0,4.0,0.0,2.0,3.0,4.0,0.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,18,1.0,2.0,1.0,3.0,2.0,1.0,1.0,neutral,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,19,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,escalation
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,20,2.0,1.0,1.0,1.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,21,1.0,3.0,1.0,3.0,2.0,3.0,2.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,22,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,persuade,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,23,1.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,24,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,25,1.0,3.0,0.0,3.0,2.0,1.0,1.0,negative,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,26,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,synthesize,resolve,synthesis
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,27,1.0,2.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,28,1.0,2.0,1.0,2.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,29,1.0,2.0,2.0,2.0,2.0,2.0,1.0,negative,rebut,defend,rebuttal
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,30,1.0,1.0,1.0,1.0,2.0,1.0,1.0,positive,assert,defend,agreement
q1__social_media__self_play__qwen2_5_3b__qwen2_5_3b__sup_opp__s0__c424c76bff,31,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,1,1.0,2.0,1.0,2.0,2.0,2.0,0.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,2,1.0,3.0,1.0,2.0,3.0,1.0,0.0,mixed,assert,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,3,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,4,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,5,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,6,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,7,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,rebut,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,8,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,9,1.0,3.0,2.0,4.0,3.0,1.0,2.0,mixed,clarify,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,10,2.0,2.0,2.0,2.0,3.0,2.0,1.0,mixed,assert,defend,escalation
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,11,1.0,1.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,12,1.0,2.0,2.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,13,1.0,2.0,1.0,2.0,2.0,2.0,2.0,mixed,clarify,challenge,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,14,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,15,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,16,1.0,3.0,2.0,4.0,2.0,1.0,1.0,mixed,rebut,defend,uncertain
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,17,2.0,2.0,2.0,2.0,2.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,18,1.0,2.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,19,1.0,2.0,2.0,2.0,3.0,1.0,1.0,mixed,clarify,persuade,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,20,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,21,1.0,2.0,1.0,2.0,3.0,3.0,1.0,mixed,clarify,synthesize,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,22,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,23,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,24,1.0,2.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,25,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,synthesize,resolve,synthesis
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,26,1.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,27,1.0,2.0,2.0,3.0,2.0,1.0,2.0,mixed,clarify,accommodate,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,28,1.0,2.0,1.0,2.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,29,2.0,3.0,2.0,3.0,2.0,1.0,1.0,mixed,clarify,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,30,1.0,3.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__opp_sup__s0__3eb23a4715,31,1.0,1.0,2.0,1.0,2.0,1.0,1.0,mixed,clarify,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,1,1.0,3.0,1.0,2.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,2,2.0,3.0,1.0,3.0,3.0,2.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,3,2.0,3.0,1.0,2.0,3.0,1.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,4,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,5,1.0,3.0,1.0,2.0,3.0,2.0,2.0,mixed,assert,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,6,2.0,2.0,2.0,3.0,3.0,2.0,2.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,7,1.0,3.0,1.0,3.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,8,2.0,3.0,1.0,2.0,2.0,1.0,0.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,9,2.0,2.0,2.0,2.0,2.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,10,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,11,1.0,2.0,1.0,3.0,2.0,1.0,1.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,12,2.0,2.0,2.0,3.0,3.0,1.0,2.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,13,2.0,3.0,2.0,3.0,3.0,1.0,2.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,14,2.0,2.0,1.0,3.0,3.0,2.0,1.0,mixed,clarify,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,15,2.0,3.0,1.0,4.0,2.0,1.0,2.0,mixed,rebut,challenge,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,16,1.0,2.0,1.0,2.0,2.0,1.0,1.0,mixed,accommodate,accommodate,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,17,2.0,3.0,1.0,3.0,2.0,2.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,18,2.0,2.0,1.0,2.0,2.0,2.0,1.0,mixed,assert,defend,clarification
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,19,1.0,3.0,1.0,3.0,2.0,1.0,0.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,20,2.0,3.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,21,1.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,22,2.0,2.0,1.0,3.0,3.0,1.0,1.0,mixed,assert,defend,escalation
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,23,1.0,3.0,1.0,2.0,3.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,24,2.0,1.0,1.0,3.0,2.0,1.0,1.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,25,2.0,3.0,1.0,3.0,3.0,1.0,2.0,mixed,rebut,defend,rebuttal
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,26,2.0,2.0,1.0,3.0,3.0,2.0,2.0,mixed,assert,defend,agreement
q1__zoos__mixed_play__gemma2_9b__qwen2_5_3b__sup_opp__s0__f60e660fa6,27,2.0,3.0,1.0,3.0,2.0,2.0,1.0,mixed,rebut,challenge,rebuttal
